Cell_ID,Cell_Type,Disease_Status,Gene_E_Housekeeping,Gene_A_Oncogene,Gene_B_Immune,Gene_C_Stromal,Gene_D_Therapy,Pathway_Score_Inflam,UMAP_1
C2386,T_Cell,Tumor,4.764904832470283,5.03881782564962,12.578624074837965,3.604463932688837,1.6226192724539956,12.40790063328263,7.624532052731966
C2387,Fibroblast,Tumor,4.753779499329862,5.58420108043778,2.1386946973490244,13.379884393731615,3.6120022019546227,4.025419668547819,10.68359249727408
C2388,T_Cell,Healthy_Control,5.773097657312052,3.9097267056104403,11.299565575485765,4.102979542053643,1.1538525776148019,10.77645992205052,7.53716878606903
C2389,Fibroblast,Tumor,5.174063663942389,4.120461676956283,3.3481572481818116,14.773359632947056,2.8839555662925984,5.801955963423,11.91096126062028
C2390,T_Cell,Tumor,5.22662309745088,2.5927692586137363,10.640031307574972,2.295514002181326,1.8603858277536682,10.258026595225951,6.89102544526415
C2391,T_Cell,Tumor,5.199620234087351,1.7018443464281916,11.81466088411784,3.2878179162438532,2.849123836177898,10.387362252838667,6.066901584673508
C2392,T_Cell,Tumor,4.997789530009139,2.2396060812523486,11.196784470315464,2.701609621243825,1.8584390897288428,7.792355813298947,7.958016362241762
C2393,Fibroblast,Healthy_Control,5.796870772494705,2.9035248076567988,2.0516986375041157,12.183282612995285,1.7559091672170006,4.248653017787956,11.12154841408528
C2394,Cancer,Tumor,3.953131348144577,12.287122223018308,1.6721302081273037,3.2540851047609185,12.672625055181777,6.923842990810577,1.5029390342303117
C2395,T_Cell,Tumor,5.048279195984903,3.3677722043837686,12.65689984959463,3.823248129042134,2.9014016619857146,10.642223304450084,7.473733747198366
C2396,Cancer,Tumor,5.5687026042448515,13.167335830083587,2.9966223812431156,3.8992069815869597,10.329334209845143,5.1335190099768235,2.5004270276544873
C2397,T_Cell,Tumor,4.119755042546006,5.262932849404601,11.288083029426131,2.9021124648838867,1.3611053671085251,11.741215875591292,6.844615384289721
C2398,Fibroblast,Tumor,5.408902352916966,2.6352205773585515,2.698018758789889,12.365982956558549,2.566157498367591,1.0,11.87894913919607
C2399,Fibroblast,Tumor,4.611419327779816,3.9412585509304057,1.9960899662403286,12.67056197657778,1.7936185479435298,3.376784089700128,11.050472195538468
C2400,Fibroblast,Tumor,5.0299851590743945,3.216333140836951,2.391426242033812,11.770924906293637,2.553856582043546,5.123224767876959,11.436662474472355
C2401,Cancer,Tumor,4.602597642872671,12.59967218229274,2.668589963010666,2.227116437285777,10.013077126351968,5.343037047770842,1.0751407462780296
C2402,T_Cell,Tumor,5.474710605797581,2.876401665887414,11.905745249123093,2.292412702157507,1.8228556539947522,10.750814443546394,6.822322418176613
C2403,Cancer,Tumor,4.83411591680855,11.779697497771325,3.2322971436818597,4.388544812229895,12.026879627614376,6.271291697644305,2.259273540259737
C2404,Cancer,Tumor,5.413155102601194,14.913357103024357,1.5837021773575228,4.387226301541819,10.538594183368229,7.305947394513021,0.12494809713981359
C2405,Cancer,Tumor,5.195991608140589,16.228619971546514,3.235564207806407,6.733611639571794,10.903823659571383,7.616219004585261,1.9903132982925786
C2406,T_Cell,Tumor,4.596434429810099,3.399019402983291,10.62555338379524,3.586986259170295,2.391478464163588,9.006077016577235,7.265664704230449
C2407,T_Cell,Tumor,5.230588921915154,3.785008019251644,12.27397456714154,2.8175762358960332,2.0003335735017513,8.675870245039842,8.16271603525851
C2408,Cancer,Tumor,4.656531421755589,13.364193697530206,2.6556589634575487,3.324051089175022,10.298808146746058,6.275153926304613,2.2042685175618604
C2409,Fibroblast,Tumor,5.007113546429426,2.7816123336397687,4.056060119955116,13.129198620736108,1.4946607019515892,3.9746127598365706,11.123797656570826
C2410,Fibroblast,Healthy_Control,4.82533203053906,4.836536222078422,2.2864557043186133,12.682080846611697,2.61540260109264,1.0,10.109712163799124
C2411,T_Cell,Tumor,5.442454566429934,4.204869629839324,12.66704848906316,3.68344196143178,0.8080088033900785,9.88513638475595,6.593592940989537
C2412,T_Cell,Tumor,5.250695900585202,1.3023553234435137,10.948392242710646,3.5312543593230226,0.9404682860054738,8.25296702090003,6.841155869627305
C2413,T_Cell,Tumor,4.959962752886927,2.573372029429894,11.945570378131176,3.2209052837050587,3.1928196193082217,9.432327019163216,8.044417286470411
C2414,Cancer,Tumor,4.64625758381322,11.77853487662987,1.468749702024527,3.001415864813543,9.00670525986114,4.666234400875638,2.060537044636021
C2415,Cancer,Tumor,4.38363872640355,16.584436205229487,3.7907653976487143,4.087175065468099,8.85203035241615,7.8432854562530725,0.9434765654309021
C2416,Fibroblast,Healthy_Control,5.042967292273567,3.5190038374103345,4.985146461715975,12.752718116766784,3.229692005675056,4.949686129222993,11.281966374179268
C2417,T_Cell,Tumor,4.671082669905592,4.087023507040873,11.268897640290419,2.8944340097919095,1.7833055218881029,13.63060060920887,6.6788630889191
C2418,Fibroblast,Healthy_Control,4.125264356510978,3.2948275457631246,2.9616218351932955,13.87898841217153,3.289666787851,2.695608989571085,10.547927679200912
C2419,Fibroblast,Tumor,4.357029905942337,5.587278902535601,3.287076756677806,14.638524863596693,5.032346352368554,3.0017888733384526,11.439998327015232
C2420,Fibroblast,Tumor,5.851195478890982,5.11774386446616,1.7206985624422386,14.499405046584116,3.4275489226053475,5.26237330878753,10.898911711491987
C2421,Cancer,Tumor,4.658200500451335,13.463724435359776,2.231730639903034,3.03634112211452,8.720500346123512,8.020414408774588,0.6850170035444465
C2422,Cancer,Tumor,5.542302009885278,16.984417733727497,2.187335301548352,2.172089743722844,10.852582770312928,5.221863502057561,2.078852418011208
C2423,Cancer,Tumor,4.801298763206886,14.00573656985448,6.216752545250828,3.0062210532860765,9.649964537038958,10.995264545620554,1.6064011639577762
C2424,Fibroblast,Tumor,5.630015996785911,2.2053106030733023,3.996392170009264,13.392944308558492,3.0055057295122,1.0886987359431566,10.743552272636157
C2425,Cancer,Tumor,5.589494913543508,13.883692725979968,2.652409536432776,2.283564383931473,8.664037355325128,10.592620021910509,2.544729264295272
C2426,Cancer,Tumor,4.581830164370287,14.518589055400122,3.66490745162344,2.987632354175642,10.351083945081802,9.961759624633036,2.2448869340291933
C2427,Fibroblast,Tumor,4.080255055962378,3.568627117204719,3.0480502167580683,14.95110721406638,1.8654133051558022,4.306930313170568,11.085118356230787
C2428,T_Cell,Tumor,4.114856533441784,3.2260131717549068,12.450184429198028,3.477658388332758,2.3849716999877435,12.215807126776895,5.8016426948416715
C2429,Fibroblast,Tumor,4.589622029839034,7.102884719805909,2.0217609133787255,12.76481390874518,2.2508215584140983,4.413849375390807,11.777366869822082
C2430,T_Cell,Tumor,6.007185420168642,2.43598913662018,13.444734701458877,3.3427951353770147,2.597867882961638,10.498038448181008,6.661605226809333
C2431,T_Cell,Tumor,4.775547503501737,1.374392308829809,11.218273060012866,3.404548402457269,0.8693044353941584,11.18043105146365,6.889490216322827
C2432,T_Cell,Tumor,5.047792537313467,6.738201344952507,11.255863064583096,2.923340042238321,0.7148366533628132,13.060387706416414,6.788091107416592
C2433,Cancer,Tumor,5.665937397544372,12.400738563785806,3.4470388272581105,4.2831391420680625,9.387391361857103,5.386968336661776,0.5930719367067798
C2434,Cancer,Tumor,5.030238765993022,13.375488030224837,3.18408033107829,1.7997493348868636,10.103025181933452,6.511902324861343,1.8167543124150318
C2435,T_Cell,Tumor,5.0129921892563996,3.2661061554165363,11.867522858890528,3.874695354875334,0.962505553777476,8.624078175000896,6.41013082968294
C2436,Cancer,Tumor,5.294000711275932,15.855046409820893,3.737661735286908,2.7349671520808743,10.040719086025767,7.675170662721156,1.7804807787888015
C2437,Fibroblast,Tumor,5.120683205986551,6.302700380363965,1.952404727796425,14.69175226862839,3.7801285781009235,3.0513146899121693,10.344748749055046
C2438,T_Cell,Tumor,4.926066352632027,2.3436673503856307,14.178917188949079,2.164647900756755,0.852060831048082,13.924967159240238,6.68195995657161
C2439,T_Cell,Tumor,4.629723766188312,6.126993624129849,11.4191661840749,4.527147566017493,2.042242660955591,13.374692134469132,7.2555815979942455
C2440,T_Cell,Tumor,5.014291420705476,6.0860170526581,11.765535834923844,2.5448455467603046,2.3910582637278592,9.642747026610689,7.086490957531935
C2441,Fibroblast,Healthy_Control,5.5490714023356595,3.7717039976849516,5.204993704046573,13.685976790642382,2.6733301044057516,6.4492122846484055,11.4351929205622
C2442,Fibroblast,Tumor,5.943035926645421,5.252854229105213,2.2606511000433596,12.835372209798562,2.770861802968804,4.703864257335418,11.488054549514258
C2443,Fibroblast,Tumor,5.122372625601789,5.447459191240912,3.9669768595794848,14.82098389107835,1.8014909352681368,2.1860181941187715,11.932629791688983
C2444,T_Cell,Tumor,5.36443514852617,3.4176113719443157,11.654787639070635,3.1064839518054175,2.2802744837882307,11.796621129868763,6.999478629460438
C2445,T_Cell,Healthy_Control,5.11086541933349,3.537256218170269,11.165559055240053,2.601640275680962,1.9031645207770542,7.776441274056861,7.844885396606443
C2446,T_Cell,Tumor,4.9320342288780115,4.637965635421921,11.51273809802251,5.278382457262579,1.9886963773108994,9.834746538136782,6.774316567189131
C2447,Fibroblast,Tumor,5.237061624346088,2.0746322358794584,3.420348790937205,13.015598625558685,5.562850471855998,2.007153557811127,11.544503544478967
C2448,Fibroblast,Healthy_Control,5.601869027819571,3.2942162468069935,3.9556922811804918,13.939850741325898,2.6613935146294554,1.7961469106491679,11.786494776080204
C2449,T_Cell,Tumor,4.5541866903221635,2.423213582451969,12.062287232802321,4.527854364708712,2.1602882069616793,12.032481426583653,7.783858297001662
C2450,T_Cell,Tumor,4.304598946671917,6.276968801146837,10.694268277892606,2.469439325940154,3.323408161748862,9.02520171091853,5.978833229955331
C2451,T_Cell,Tumor,4.717572927857786,3.280174858228273,12.498103826075459,3.810879390889383,1.8017834435107964,10.388100300923126,4.798526373924936
C2452,Cancer,Tumor,5.081346627230441,14.140251280784568,2.717730220384397,3.986626097666451,9.255419846610202,6.406028302716771,1.8885567053904486
C2453,Cancer,Tumor,5.426170361222024,13.460041647006005,1.9898793562853514,1.9764470491242172,10.238929311454854,6.744397233778701,1.5017608608394708
C2454,Cancer,Tumor,4.507569120231957,13.379327443497774,3.184734486764101,3.6872960204760394,9.278650899393728,5.10863493575604,1.696291262605957
C2455,Cancer,Tumor,3.8815085958981204,14.043177710454227,4.112241377052956,2.9423483828489645,11.200608042707698,8.233980156104465,1.5641690693025714
C2456,Fibroblast,Tumor,4.728672738862214,2.8733439106731002,2.8522636816976816,15.68211635850252,3.3635811228280295,2.797344597921576,10.76253249273486
C2457,T_Cell,Tumor,4.879874694409496,3.4851454337200005,12.84064075917713,4.419103136546476,1.1520861656568737,9.805944777886301,7.400808756717257
C2458,Fibroblast,Healthy_Control,4.430552985265202,3.4758526440391453,3.3069373052512705,13.832705147456759,1.8985814219539914,5.219067354823183,11.237260047975758
C2459,Fibroblast,Tumor,4.613753157943151,3.2123134179742903,3.3208222057464583,11.676423798385462,2.9942138220696557,6.738035894881469,10.92663721078604
C2460,T_Cell,Healthy_Control,5.42476962867012,4.316116483742129,11.577379414689432,3.840263054148956,2.0921448161953755,10.862652213180555,7.020256509849299
C2461,T_Cell,Tumor,5.014106946222971,3.184722988614954,12.71238701637717,2.5689634279535762,0.900078395380479,10.211872669322869,7.431826694712777
C2462,Fibroblast,Tumor,5.149702871937805,6.718824806843051,3.8292461035278698,14.430031679350392,3.6728904020199162,3.9754891711467466,10.58407383376916
C2463,T_Cell,Tumor,4.801762154043651,4.705129038154179,12.681154187839716,3.138925279255565,2.5320117323556994,12.766100019547983,6.221797731905799
C2464,T_Cell,Tumor,4.614664737924434,2.2957619648161414,11.570445167767595,2.7847057434956253,2.1797445923851377,9.965365402473696,6.211005152317035
C2465,T_Cell,Tumor,4.798307062937673,4.5737280966673195,12.91839400294685,2.8623274565302594,2.639735671304691,10.113343898333625,6.644003945107733
C2466,Fibroblast,Tumor,5.229034836887802,2.91656942338102,3.2262709169623855,12.926393040337333,2.0640665367201194,1.0,12.039111023474895
C2467,Cancer,Tumor,4.287490299242685,13.934271367735551,2.075749186183924,2.11289587048516,9.103483540456299,6.412702276853212,1.5929385881832585
C2468,Cancer,Tumor,5.865392780452173,12.872768873728218,2.514571382482222,2.2073697019402934,9.615946068701845,3.9754886584719373,1.0246860492121366
C2469,Fibroblast,Tumor,5.2688159253161135,1.6896477300412447,2.395914685015426,12.960478277496192,2.3163588813893647,1.8197757694282937,11.141611947638587
C2470,Cancer,Tumor,4.716221671860154,13.715906626922525,1.492831907603114,5.560225697790676,10.3498971912257,7.75210754361729,0.7689965568473603
C2471,Cancer,Tumor,5.395693854759386,12.22597276865198,3.9417813029370485,4.201233431793695,10.69653870722874,5.574508730049908,1.3699162265720448
C2472,Fibroblast,Tumor,5.620348713542697,4.361218353554041,7.7877738858697905,14.328535202018172,2.265023452985202,9.119108448460278,10.71270494763197
C2473,Cancer,Tumor,4.8139169248189155,13.990460661833305,4.212907872139356,4.93484119768622,9.147381208297563,6.035659485912406,0.5737045832140327
C2474,Cancer,Tumor,4.868851720249004,13.008544450610735,3.0005481916077494,3.6360952283142374,10.756145575875863,7.615034149770946,2.2652613744044627
C2475,Cancer,Tumor,5.774425718059707,17.262263436425844,2.4072883813052126,2.8432511463199805,9.069247963067074,7.96721634181666,1.2363613605037294
C2476,Fibroblast,Tumor,6.146196088057745,2.389236344071169,2.1078246958503573,12.886893183027633,2.594106937491621,3.1352985581468196,10.973095862888378
C2477,Fibroblast,Tumor,4.989815790968309,2.9863065067371513,2.988675889759269,12.514091310707038,2.0505992001137847,2.373844066061947,11.48776982060731
C2478,Fibroblast,Tumor,4.432347298494663,2.494261314870332,3.897118359132727,14.338652999502632,2.348598956927884,4.821305749506943,11.246249361742548
C2479,Cancer,Tumor,4.747031849953493,17.853521625580186,2.286374540252354,2.423157635491579,8.745379001301437,7.7470269208828,1.5540417622366884
C2480,T_Cell,Tumor,5.5151974644843005,6.1166334783696055,15.542193715237984,6.646324372807491,3.3150845334114276,17.100659656278463,6.833368622476823
C2481,Fibroblast,Tumor,4.489302684025925,2.2359214832088226,1.816111652751871,12.450237458505773,3.953179692854915,1.199734550520101,11.509733946234174
C2482,T_Cell,Healthy_Control,4.872885260739547,2.776078748929883,12.061186365797706,4.977264352679123,1.1901578970586941,12.410759480505293,6.9949471288461496
C2483,Cancer,Tumor,5.122530127360625,12.810448925655045,2.9117348545331443,4.986226176643238,10.307649826298434,4.821579113836441,1.6009291143353603
C2484,Fibroblast,Tumor,4.537701997142771,3.067118318176853,2.852178018688495,14.076903858398012,1.785874530184809,2.8436853141041527,11.779015534112165
C2485,T_Cell,Tumor,5.550197814582369,2.565757111446276,11.366201198097489,5.682852511657142,2.482499453386412,8.904925724582746,7.8186675896696585
C2486,T_Cell,Tumor,5.331789591711836,3.0065082304400668,11.923261755079313,3.1011501716464243,1.1361044256337243,9.697399305864558,7.188104553680371
C2487,Cancer,Tumor,6.079470811222722,15.392494493421797,2.459454397965751,3.455456000789171,11.225546455113067,6.349242394148532,1.5732276549612916
C2488,Fibroblast,Tumor,5.378526879861902,7.589142163963302,4.323095589150288,13.568022726611598,3.3594808882570772,7.897841669640178,11.459073605271925
C2489,Fibroblast,Tumor,4.520455275086089,2.138916933806285,4.816385272524628,14.030640167445512,2.5276177292578574,5.17974767027585,10.823840714877194
C2490,T_Cell,Healthy_Control,5.245485354865709,2.567315120387576,11.508822881774865,1.8054193412050517,1.4928691366887357,11.82836958725809,6.825677227240535
C2491,Cancer,Tumor,5.490499516245261,14.046982624130205,1.6686022791410968,3.19571140242531,9.982706309881149,5.570840269631992,1.4561203377848446
C2492,Fibroblast,Healthy_Control,5.518754258101956,2.1112384499513683,3.155156235527179,14.407504273110105,2.1086203244224913,5.081599435408639,10.287076868705652
C2493,Fibroblast,Tumor,4.604212741713689,4.085141840921138,3.1184483730736305,12.92473900550687,4.100338734142493,4.060814663595902,12.653668799834515
C2494,Fibroblast,Tumor,4.549657045543163,4.555886470816906,2.94492453978284,16.36280498869632,3.143232654876141,2.538822700416503,10.72021027579236
C2495,Cancer,Tumor,4.440568511723063,14.82908531306364,3.3835473511757614,3.455183890121858,10.892132757276125,8.739564424402312,1.8273418926978802
C2496,T_Cell,Tumor,5.8388678805611,4.509916772803904,13.456510563232781,3.9303261725457355,0.5,14.344036704507692,6.988148428282561
C2497,T_Cell,Tumor,5.294114583132642,3.084387321255295,12.729629285575882,5.552556295305391,1.860942548262884,12.066495075075808,7.481567126896083
C2498,Fibroblast,Tumor,4.5838767158625595,3.5064648145369754,3.38188123744824,13.456798875608309,3.084692657911852,5.003764375161652,10.731157359863175
C2499,T_Cell,Tumor,5.038709585777487,2.4415931767167405,12.635139994305408,5.5223920335713625,1.842855701711239,12.75931957881508,7.151766951367186
C2500,Cancer,Tumor,4.914179349641646,14.432385194298638,3.08811009057954,4.021279686192456,9.866913675335539,6.395131129586734,0.9048467967166098
C2501,Cancer,Tumor,4.515186249265793,16.69995195923891,2.0939425244408394,4.023874052211984,9.564323565905886,5.608222388935609,2.3499400681534497
C2502,Cancer,Tumor,4.993175819459752,14.428949487461722,4.557343129066021,2.4614926448403343,12.921901621229706,8.518606066264237,1.9630918221170255
C2503,T_Cell,Tumor,5.070730339771028,2.910734338095894,11.942412795149293,4.7877502966660845,2.079883594975694,13.016827325490501,6.008544345969785
C2504,T_Cell,Tumor,6.032176198860293,5.3728127597501505,11.09360385304086,2.7048241015595664,1.9614709436719293,10.938511379591917,7.0098964671759765
C2505,Cancer,Tumor,4.66019379570592,18.834000631328912,1.9734793983315915,3.111350997498388,10.857180641488917,8.173543501823167,0.5266653691014934
C2506,Cancer,Tumor,4.1952287392542225,14.09065460169936,2.1128145759601904,5.0378526643551815,9.373742549545375,6.029543099618111,0.9403528391640598
C2507,Cancer,Tumor,4.480919186492082,14.579696102710624,1.9075212754311242,2.9297886841188876,8.87372219539551,6.3417852382556985,2.1446893802234626
C2508,Cancer,Tumor,4.55133212939038,14.7890486852962,3.536180290189751,3.717821425755786,10.820555931571574,6.473631655407664,-0.2402322309489877
C2509,T_Cell,Tumor,4.767758064310927,2.092823453555132,11.688792071432264,3.251880184416162,1.5540433103188667,10.801281716463249,7.731681538446192
C2510,Fibroblast,Healthy_Control,4.482014418508184,3.2264354875737062,3.6612975966982395,13.28990716427499,4.42651755019101,5.21364512460757,11.265157358309656
C2511,Cancer,Tumor,5.400386488428982,13.108402952507692,4.160082065740755,3.149887525931057,11.3373218115926,5.006813412589408,1.443916715146302
C2512,Fibroblast,Tumor,4.451036443450861,5.070001761580376,3.825026232109601,12.343760165450025,1.339126712198301,2.3293087477173238,11.61452472561851
C2513,Cancer,Tumor,4.985130423553868,14.860219268373427,3.4963916956991596,3.970654268125497,9.913663164640118,4.624386389237907,3.3919619811987727
C2514,T_Cell,Tumor,6.07380102623495,3.5848290693405254,12.124461430982857,4.090201538640912,3.036551718561978,12.988203663811028,6.06953976561103
C2515,Cancer,Tumor,5.257638264271992,13.041469478011877,2.6755140827430557,2.7269188762769194,8.609924979995242,4.665661879107007,2.685459104558447
C2516,Fibroblast,Tumor,5.203993779129906,2.0313884939162823,2.734086516624947,12.85692134114585,3.2051290531500416,3.3242769251283306,11.676485087102437
C2517,Cancer,Tumor,5.987850719744613,13.724436352104284,3.440484274101818,4.488698002353083,10.5235916277775,9.547242159237694,1.0066494710567566
C2518,T_Cell,Healthy_Control,5.633427035187324,2.649183134563258,11.083180749058885,3.0320912445084267,1.795903060272078,10.160085274042588,7.367351877962565
C2519,T_Cell,Healthy_Control,5.263702428110009,2.532726722118206,11.796703566838191,3.4146083610307527,1.802466075774901,10.968621046745058,6.221512539740863
C2520,T_Cell,Tumor,4.823343335902428,5.240913790858794,11.236273288295733,2.467707455646322,3.199209182096615,9.296605009064331,6.65517214732599
C2521,Fibroblast,Tumor,4.963938614987783,5.046247479868283,4.164822351470923,13.241489105877697,1.7521068710824537,5.345548589490269,9.526473850625292
C2522,Fibroblast,Tumor,4.939924710506755,3.1370290745890017,3.591908616618903,12.472169199512674,3.7273755423840154,2.3219909287939053,10.055996104127463
C2523,Fibroblast,Tumor,4.779901830173363,2.119880252057449,5.695830708052956,12.70610028139984,3.3035901029939505,2.337661473526036,11.267188797057795
C2524,T_Cell,Tumor,5.08153648879007,2.775846610957932,11.225513383928897,2.5662184685199616,3.342544175109335,9.891677567866054,7.329155754224348
C2525,Fibroblast,Tumor,5.152336502449773,5.369816391633005,2.3043367350540938,14.414927210180213,2.0921081614337473,3.9356385467866986,11.321406175997685
C2526,Fibroblast,Tumor,4.394304994925467,4.437822760317844,2.899668663832666,12.125358074312723,4.59634961881244,2.8585064514970604,11.445325807943577
C2527,T_Cell,Tumor,5.854796159506813,3.1561921296941806,11.248927405979464,3.618640657457218,0.8134987499744701,8.826062389595345,7.082916679026062
C2528,Cancer,Tumor,5.182774860323202,13.82599280218724,3.3886769769015346,3.0734746710594116,9.556621138422795,6.53859267934251,1.9748486559961596
C2529,Fibroblast,Tumor,4.846466065545698,1.7645515450457758,2.799366132796294,15.273392142352876,1.9510557978647858,1.6787536594882744,11.751167955769327
C2530,Cancer,Tumor,5.086171306454759,11.71675636225355,2.428705647347402,4.293275117618291,10.600871028056917,6.571293649209231,1.672483255741263
C2531,Cancer,Tumor,5.459014589515747,17.67277456070196,4.05098755349052,2.1898168343546507,9.222458435863318,9.212891907255587,1.1959369655680696
C2532,Fibroblast,Healthy_Control,4.298038709093223,4.500735126633961,1.5613781056550193,12.746502116302558,4.113420166839719,5.041384778122208,10.898232118187176
C2533,T_Cell,Tumor,4.923318515829175,3.7475753981023816,12.393623025387164,3.295489876804064,0.64539948871978,10.505908790594674,6.414625766314085
C2534,Cancer,Tumor,4.4201429550901254,13.2430571743411,2.3798521754154365,2.7463159653647833,9.463055959577622,5.981532293887654,2.095975801971898
C2535,Cancer,Tumor,6.485068964251766,11.976698666671721,3.710049946429491,4.481643560406092,12.081692942242197,6.821419108622655,0.3761840407029995
C2536,T_Cell,Tumor,5.044239964154529,5.369738803122345,13.009975281948748,3.5037986668081826,1.2233397784108826,11.459410565889236,6.888448962519732
C2537,T_Cell,Tumor,4.423720280343953,2.479649803707785,10.359402046783945,3.104138359724395,3.013992228958325,6.056183503104398,7.398394836490413
C2538,Fibroblast,Tumor,7.124320834198795,4.835272857386093,2.6571149280175637,14.591473385775629,3.5677996598924535,4.242109069705173,10.285944927066014
C2539,Fibroblast,Tumor,4.7161565270617904,3.9290097465657214,2.900318669469184,12.236002853654067,1.8617954509079446,7.001190396565335,10.02140005390713
C2540,T_Cell,Tumor,4.8724980097904655,3.6752079641026465,10.323917860394795,3.0303481259511518,2.048165887191938,10.860729795234963,5.404253116535174
C2541,T_Cell,Healthy_Control,4.907756626708527,2.335189196831617,12.064420005558318,3.5961726988910607,3.6745345977454136,13.289372900382876,6.800970908171766
C2542,Fibroblast,Tumor,4.5716687389809065,2.3464961175991217,2.397747691345603,13.158452567248318,2.4914152566443355,3.9673415297141643,10.199543171702764
C2543,Cancer,Tumor,5.09946913670758,14.314359416772998,1.9242986617464717,1.1760855131367889,9.275008861761915,5.605795513369675,2.1137251308744247
C2544,Fibroblast,Tumor,3.9905874143334708,3.8544983229316325,2.3043253130330443,13.70697257569098,3.16625026122848,3.9021832507370915,9.913906324230949
C2545,T_Cell,Healthy_Control,5.54436763191864,3.8099471192571763,11.178617092898701,3.914902957453933,1.6544008864775135,11.69071713137281,7.370072034475018
C2546,T_Cell,Tumor,4.445812732097567,4.154796093587212,11.364663741193695,2.3622952408677604,0.7512895712119394,7.937188917488049,6.088572409860944
C2547,Cancer,Tumor,4.773280796576174,11.855181236906942,3.0223109656382494,1.5991001642955847,9.648346003923745,6.64163546404656,0.4408275721933581
C2548,Fibroblast,Tumor,5.362486921347202,5.412623614766772,3.9135216040380296,12.64124974219775,2.431245021351315,4.60695521116179,10.157551459085395
C2549,Fibroblast,Tumor,4.874743488914845,3.2917161272101407,2.7750452083603796,13.093666882144992,2.7248750209624752,5.4237180301625525,11.752733461691564
C2550,Fibroblast,Tumor,4.894678718705539,5.724623880045735,4.070962310432593,13.191032952887134,1.3045044804942778,5.532644761499156,10.158021710998968
C2551,Fibroblast,Tumor,4.49743242056664,1.8076319376781071,2.0267260631884736,11.71842230850053,3.203325741986458,1.0,11.799345867915083
C2552,T_Cell,Tumor,6.131911176097573,4.603935943042592,11.990853484537201,3.5428847185678145,0.6745871469795801,11.633692877689263,7.141856173401851
C2553,Fibroblast,Tumor,5.246067926147738,4.588186876889434,5.639092050655972,14.66550533367134,3.6266281850928017,2.7949523730737984,10.637137525758034
C2554,Cancer,Tumor,4.465822875362739,12.184603849361663,1.698331141885066,4.554745659788889,11.030662569055409,6.925208692855938,0.7634124863305156
C2555,T_Cell,Tumor,5.06440514044217,2.970189924834256,10.677406623448002,4.975503795035061,0.5,8.28114997589678,8.333101933204071
C2556,Fibroblast,Tumor,4.434446312517644,2.550237776705562,4.311999375554952,12.209611158344108,4.333109132753656,2.5185521361528216,10.58815419550973
C2557,T_Cell,Tumor,5.9078140487271185,5.122400768211907,12.05724110933313,4.438211963774647,1.7401058934606937,10.025938970662205,6.591071547742219
C2558,T_Cell,Tumor,5.075255670716104,4.189371441756777,11.34126040848759,2.4251164537760346,3.0370164050284156,8.989308398150353,8.015816399418163
C2559,Fibroblast,Healthy_Control,4.5138509963426,6.688996751430588,1.972394033696798,14.307281435552092,3.850396702732931,3.351049011028407,12.139883352904397
C2560,Cancer,Tumor,5.333716961302148,14.03144385059074,2.81299678842025,2.589274474716316,8.780340220767068,5.169068840672971,1.4020372143511324
C2561,T_Cell,Tumor,4.839078570825093,4.884741914754585,11.97216560760561,3.7230724525189567,1.1576647099177602,10.591917612548372,7.828964465094382
C2562,Cancer,Tumor,4.375234882502248,15.729538449161952,2.9769431840429186,5.523368757599639,11.806137662867528,4.786996778055146,1.0712273091763183
C2563,Fibroblast,Tumor,5.1679321181800315,4.579619492567626,1.966146529516175,14.518643787200407,1.9026567617711407,2.569335739209291,12.572880685933344
C2564,Cancer,Tumor,5.1534129018578145,13.258117774508237,2.551192306565444,2.434467663505802,10.199791144411037,8.152270188659012,0.5821129252487851
C2565,T_Cell,Healthy_Control,5.573109781694033,3.045425656590508,11.366794174637885,2.264867501477154,1.2268205776746428,9.334184407833439,6.360150161499295
C2566,Cancer,Tumor,5.007301081099823,13.638545860028994,3.510516203927057,4.288798108892908,9.1223102510623,7.836196873401403,2.4189170213093076
C2567,T_Cell,Tumor,5.028602711873132,5.000083684425603,11.00416171558635,5.140098877260006,1.8288460859104898,8.418918019777873,6.7975119537208055
C2568,Cancer,Tumor,5.055295121175365,12.836622626802706,2.9171587218565693,3.82086961795108,12.796381556925887,7.054257864588731,2.4605144603677385
C2569,Cancer,Tumor,5.83336704598285,14.74487364058443,6.692470447782047,2.7920614860054345,10.651904054267202,11.483814794492522,1.1736650793951535
C2570,Cancer,Tumor,4.823657684463637,14.210309131099851,1.9602310236658194,3.3573487376392146,9.02164366954355,7.96909553308403,1.9614845263312954
C2571,T_Cell,Tumor,5.213709046623552,2.377117793449076,11.233066636598442,3.8242398141093075,2.0324585918314204,10.000710198262132,6.514905662579225
C2572,T_Cell,Tumor,5.290876570454525,4.661928837966489,11.760646661850961,3.213425149539562,0.556407710426781,11.814260137525029,6.946979685724814
C2573,Cancer,Tumor,5.1518373873627095,13.94317342819139,1.0951565243089183,2.435275915919436,8.368981582072857,3.138298978301979,0.6036496932967785
C2574,Cancer,Tumor,4.805488943991997,13.06734395888811,1.7910356819819806,4.720044638213155,10.006658675765088,4.777916939239121,1.4664977040595428
C2575,Fibroblast,Tumor,5.035400967076234,3.9224989145978277,3.1480418035947277,16.192686808552097,3.589448647499728,2.494757604812774,10.385529124084785
